CustomerID,PAGE_NAME,TIMESTAMP,AgeCategory_x,Gender_x,ComplaintTopicID
1863782,vacatures_zoeken,37:27.8,30-39,V,31
1863782,mijn_cv,39:33.6,30-39,V,31
1863782,mijn_berichten,59:12.0,30-39,V,31
1863782,taken,42:16.1,30-39,V,31
1863893,vacatures_zoeken,02:22.8,30-39,V,42
1863893,taken,23:25.4,30-39,V,42
1864180,wdo,48:22.1,18-29,M,20
1864180,taken,18:35.8,18-29,M,20
1864211,mijn_bewijs_van_inschrijving,11:20.4,50-65,V,32
1864211,home,54:32.3,50-65,V,32
1864211,vacatures_zoeken,14:37.7,50-65,V,32
1864211,mijn_werkmap,32:25.1,50-65,V,32
1864211,Portal (ignore_request_page),35:10.9,50-65,V,32
1864211,taken,49:09.9,50-65,V,32
1864211,mijn_berichten,30:32.9,50-65,V,32
1864211,mijn_sollicitaties,42:33.0,50-65,V,32
1864211,foutopgetreden.html,21:40.5,50-65,V,32
1864211,mijn_cv,34:39.5,50-65,V,32
1864211,timeout.htm,15:14.5,50-65,V,32
1864420,vacatures_zoeken,58:15.0,40-49,M,4
1864420,taken,12:34.1,40-49,M,4
1864420,mijn_agenda,08:32.0,40-49,M,4
1864420,wdo,13:44.7,40-49,M,4
1864420,wdo,51:54.6,40-49,M,4
1864420,mijn_werkmap,32:36.8,40-49,M,4
1864420,Portal (ignore_request_page),34:36.9,40-49,M,4
1864420,sollicitatie-wijziging,57:04.5,40-49,M,4
1864420,mijn_berichten,40:10.8,40-49,M,4
1864687,vacatures_zoeken,35:25.9,50-65,V,58
1864774,mijn_berichten,45:04.6,50-65,V,63
1864774,Portal (ignore_request_page),22:31.2,50-65,V,63
1864774,vacatures_zoeken,49:00.5,50-65,V,63
1864774,home,06:04.9,50-65,V,63
1864774,taken,04:55.6,50-65,V,63
1864842,mijn_werkmap,56:18.4,30-39,M,33
1864842,vacatures_zoeken,12:17.2,30-39,M,33
1864842,mijn_sollicitaties,15:08.7,30-39,M,33
1864842,mijn_berichten,02:25.3,30-39,M,33
1864936,mijn_cv,09:53.5,40-49,V,20
1864936,taken,56:37.0,40-49,V,20
1864936,mijn_berichten,39:28.1,40-49,V,20
1865236,foutopgetreden.html,00:12.4,50-65,V,67
1865236,taken,49:13.1,50-65,V,67
1865236,vacatures_zoeken,46:18.4,50-65,V,67
1865729,vacatures_zoeken,19:53.7,50-65,M,7
1865729,mijn_cv,07:24.5,50-65,M,7
1865729,Portal (ignore_request_page),38:09.7,50-65,M,7
1865729,mijn_sollicitaties,44:34.3,50-65,M,7
1865729,taken,30:38.1,50-65,M,7
1865729,mijn_berichten,11:08.4,50-65,M,7
1865735,mijn_netwerk,17:25.4,50-65,M,67
1865735,mijn_cv,25:27.4,50-65,M,67
1865735,mijn_berichten,14:34.3,50-65,M,67
1865735,mijn_werkmap,19:04.0,50-65,M,67
1865735,taken,51:25.4,50-65,M,67
1865871,mijn_cv,31:48.1,30-39,M,9
1865871,vacatures_zoeken,36:16.2,30-39,M,9
1866168,vacatures_zoeken,47:55.2,50-65,V,9
1866872,mijn_berichten,29:37.7,40-49,M,20
1867023,mijn_cv,45:36.2,30-39,V,24
1867023,mijn_sollicitaties,51:43.9,30-39,V,24
1867023,Portal (ignore_request_page),12:08.9,30-39,V,24
1867023,mijn_werkmap,12:16.5,30-39,V,24
1867023,vacatures_zoeken,10:14.9,30-39,V,24
1867023,taken,12:11.7,30-39,V,24
1867023,home,28:39.8,30-39,V,24
1867058,taken,02:30.2,40-49,V,32
1867058,mijn_berichten,04:13.2,40-49,V,32
1867127,mijn_berichten,46:27.3,18-29,V,9
1867127,taken,57:42.3,18-29,V,9
1867456,taken,29:50.9,18-29,V,20
1867456,vacatures_zoeken,41:34.0,18-29,V,20
1867456,mijn_sollicitaties,34:47.5,18-29,V,20
1867738,vacatures_zoeken,24:02.8,50-65,M,13
1867738,taken,42:07.1,50-65,M,13
1867738,mijn_online_trainingen,30:00.5,50-65,M,13
1867768,taken,53:21.3,30-39,M,67
1867768,vacatures_zoeken,59:31.2,30-39,M,67
1868004,mijn_cv,51:23.2,50-65,M,48
1868087,mijn_cv,13:58.9,18-29,M,52
1868087,mijn_sollicitaties,14:16.7,18-29,M,52
1868087,wijziging_doorgeven,52:03.3,18-29,M,52
1868087,vacatures_zoeken,53:07.8,18-29,M,52
1868087,taken,32:57.9,18-29,M,52
1868087,mijn_tips,32:27.9,18-29,M,52
1868245,vacatures_zoeken,48:35.7,30-39,M,28
1868245,foutopgetreden.html,45:45.5,30-39,M,28
1868245,taken,59:58.2,30-39,M,28
1868650,mijn_cv,00:52.2,30-39,V,59
1868650,taken,34:54.4,30-39,V,59
1868650,mijn_berichten,33:17.5,30-39,V,59
1868650,mijn_werkmap,19:45.2,30-39,V,59
1868650,vacatures_zoeken,56:52.6,30-39,V,59
1868672,mijn_sollicitaties,04:47.2,30-39,M,32
1868672,mijn_werkmap,39:14.2,30-39,M,32
1868672,taken,58:40.2,30-39,M,32
1868891,mijn_cv,41:53.7,50-65,M,47
1868891,foutopgetreden.html,53:32.2,50-65,M,47
1868891,taken,56:34.3,50-65,M,47
1868891,wijziging_doorgeven,26:36.2,50-65,M,47
1868891,vacatures_zoeken,21:22.4,50-65,M,47
1869243,mijn_documenten,46:02.8,50-65,M,9
1869243,vacatures_zoeken,32:05.9,50-65,M,9
1869490,mijn_berichten,00:23.4,50-65,M,31
1869490,mijn_agenda,57:01.7,50-65,M,31
1869490,taken,06:39.7,50-65,M,31
1869490,mijn_documenten,32:45.6,50-65,M,31
1869490,mijn_sollicitaties,39:10.9,50-65,M,31
1869618,vacatures_zoeken,30:14.2,50-65,M,33
1869618,taken,06:03.0,50-65,M,33
1869766,wdo,29:33.8,18-29,V,5
1869766,mijn_werkmap,52:17.6,18-29,V,5
1869766,wijziging_doorgeven,24:17.0,18-29,V,5
1869766,mijn_cv,54:55.4,18-29,V,5
1869766,taken,55:43.1,18-29,V,5
1869766,vacatures_zoeken,27:30.9,18-29,V,5
1869766,home,41:09.2,18-29,V,5
1869974,vacatures_zoeken,53:26.9,18-29,V,4
1870269,taken,18:56.0,50-65,M,41
1870269,mijn_werkmap,59:13.6,50-65,M,41
1870269,mijn_berichten,08:02.0,50-65,M,41
1870496,mijn_sollicitaties,33:04.5,40-49,M,52
1870496,home,43:10.6,40-49,M,52
1870496,wdo,55:16.8,40-49,M,52
1870496,taken,55:26.3,40-49,M,52
1871025,mijn_berichten,40:09.0,50-65,V,7
1871025,taken,14:00.8,50-65,V,7
1871025,wdo,48:45.3,50-65,V,7
1871025,vacatures_zoeken,50:18.8,50-65,V,7
1871025,mijn_sollicitaties,02:57.4,50-65,V,7
1871025,mijn_werkmap,59:54.9,50-65,V,7
1871187,mijn_cv,19:18.3,50-65,V,23
1871187,mijn_werkmap,33:44.8,50-65,V,23
1871187,taken,19:28.6,50-65,V,23
1871515,vacatures_zoeken,52:07.6,50-65,M,9
1871515,mijn_sollicitaties,02:39.3,50-65,M,9
1871515,taken,21:06.5,50-65,M,9
1871681,wdo,45:17.0,18-29,V,33
1871681,taken,39:01.0,18-29,V,33
1871681,mijn_werkmap,00:31.8,18-29,V,33
1871681,mijn_berichten,18:57.8,18-29,V,33
1871681,mijn_cv,06:22.3,18-29,V,33
1871862,taken,43:35.2,50-65,M,13
1871862,vacatures_zoeken,14:08.2,50-65,M,13
1871862,mijn_sollicitaties,15:12.2,50-65,M,13
1871862,mijn_berichten,52:44.5,50-65,M,13
1872036,vacatures_zoeken,39:53.2,50-65,V,67
1872036,taken,57:58.7,50-65,V,67
1872036,mijn_berichten,41:43.4,50-65,V,67
1872613,vacatures_zoeken,30:09.9,30-39,M,20
1872613,mijn_werkmap,32:10.2,30-39,M,20
1872613,taken,00:19.6,30-39,M,20
1873068,mijn_sollicitaties,06:33.3,50-65,M,52
1873068,mijn_werkmap,39:29.8,50-65,M,52
1873068,vacatures_zoeken,06:06.3,50-65,M,52
1873068,taken,24:25.5,50-65,M,52
1873209,vacatures_zoeken,19:14.3,40-49,M,27
1873301,inschrijven,29:07.6,30-39,M,31
1874759,vacatures_zoeken,29:48.2,30-39,M,20
1874759,taken,07:18.2,30-39,M,20
1875375,vacatures_zoeken,19:04.4,40-49,V,29
1875375,mijn_cv,39:50.0,40-49,V,29
1875375,mijn_berichten,50:27.5,40-49,V,29
1875375,taken,56:53.6,40-49,V,29
1875375,mijn_online_trainingen,09:22.3,40-49,V,29
1875498,taken,26:58.6,18-29,V,9
1875498,mijn_sollicitaties,17:48.4,18-29,V,9
1875498,vacatures_zoeken,32:20.2,18-29,V,9
1875498,mijn_online_trainingen,46:23.9,18-29,V,9
1875498,mijn_werkmap,16:30.5,18-29,V,9
1875498,mijn_berichten,19:31.9,18-29,V,9
1875557,mijn_werkmap,40:02.3,50-65,M,13
1875557,taken,40:16.4,50-65,M,13
1876355,mijn_cv,24:34.6,50-65,M,5
1876563,taken,11:34.5,18-29,V,9
1876563,mijn_berichten,30:36.9,18-29,V,9
1876801,wdo,19:34.0,30-39,M,7
1876801,mijn_werkmap,19:36.2,30-39,M,7
1876801,taken,25:15.4,30-39,M,7
1876801,mijn_cv,42:29.8,30-39,M,7
1876801,mijn_berichten,10:09.8,30-39,M,7
1876801,vacatures_zoeken,38:22.3,30-39,M,7
1876801,mijn_sollicitaties,16:51.9,30-39,M,7
1876802,vacatures_zoeken,04:11.6,50-65,M,32
1876824,wdo,39:51.8,50-65,M,63
1876824,taken,14:45.8,50-65,M,63
1876824,sollicitatie-wijziging,31:58.6,50-65,M,63
1876824,mijn_sollicitaties,45:21.6,50-65,M,63
1876824,wdo,52:23.3,50-65,M,63
1876824,mijn_werkmap,06:09.5,50-65,M,63
1876824,mijn_berichten,59:00.3,50-65,M,63
1877344,mijn_werkmap,12:20.0,18-29,M,7
1877344,taken,15:05.7,18-29,M,7
1877344,vacatures_zoeken,17:31.6,18-29,M,7
1877636,foutopgetreden.html,39:52.4,30-39,V,9
1878088,wdo,01:47.6,18-29,M,33
1878088,mijn_werkmap,01:49.8,18-29,M,33
1878088,taken,30:20.6,18-29,M,33
1878466,taken,26:57.1,30-39,V,67
1878466,mijn_werkmap,54:17.3,30-39,V,67
1879284,mijn_werkmap,13:24.7,30-39,M,32
1879284,mijn_berichten,08:09.5,30-39,M,32
1879284,taken,42:06.8,30-39,M,32
1879322,taken,18:58.3,40-49,V,33
1879322,mijn_sollicitaties,08:19.6,40-49,V,33
1879322,vacatures_zoeken,08:55.0,40-49,V,33
1879408,PORTAL.wwsec_app_priv.logout,37:19.0,30-39,M,12
1879408,mijn_werkmap,22:16.9,30-39,M,12
1879408,mijn_bewijs_van_inschrijving,55:13.1,30-39,M,12
1879408,mijn_berichten,23:38.2,30-39,M,12
1879408,vacatures_zoeken,17:58.3,30-39,M,12
1879408,mijn_cv,24:42.8,30-39,M,12
1879408,mijn_sollicitaties,26:53.7,30-39,M,12
1879408,taken,11:15.2,30-39,M,12
1880148,vacatures_zoeken,09:18.4,50-65,V,32
1880148,taken,12:42.0,50-65,V,32
1880148,wdo,24:47.2,50-65,V,32
1880148,mijn_werkmap,24:50.3,50-65,V,32
1880151,mijn_berichten,59:48.1,50-65,M,32
1880151,taken,10:05.7,50-65,M,32
1880151,vacatures_zoeken,01:01.4,50-65,M,32
1880197,taken,57:08.9,40-49,V,7
1880197,vacatures_zoeken,01:20.5,40-49,V,7
1880228,taken,10:40.3,18-29,M,33
1880228,mijn_werkmap,32:59.1,18-29,M,33
1880591,vacatures_zoeken,56:18.9,30-39,M,26
1880591,taken,27:33.8,30-39,M,26
1880591,mijn_sollicitaties,30:59.4,30-39,M,26
1880687,vacatures_zoeken,33:24.6,50-65,V,61
1880687,taken,57:44.8,50-65,V,61
1880721,mijn_documenten,39:25.3,30-39,V,7
1880721,mijn_werkmap,38:12.5,30-39,V,7
1880752,wdo,03:02.0,30-39,M,9
1880752,mijn_werkmap,04:18.8,30-39,M,9
1880951,vacatures_zoeken,10:32.8,30-39,M,9
1880951,mijn_cv,47:27.7,30-39,M,9
1880951,mijn_berichten,27:49.2,30-39,M,9
1880951,taken,13:53.5,30-39,M,9
1881155,vacatures_zoeken,49:58.9,40-49,V,33
1881155,taken,55:12.0,40-49,V,33
1881186,mijn_werkmap,01:24.6,30-39,V,33
1881186,taken,35:47.5,30-39,V,33
1881186,foutopgetreden.html,47:11.7,30-39,V,33
1881252,werk-zoeken,00:37.5,50-65,M,61
1881455,vacatures_zoeken,36:02.8,30-39,V,52
1881455,mijn_berichten,56:08.0,30-39,V,52
1881455,taken,38:49.4,30-39,V,52
1881558,taken,15:54.6,40-49,M,58
1881558,vacatures_zoeken,14:42.0,40-49,M,58
1882048,foutopgetreden.html,12:44.4,40-49,M,9
1882048,vacatures_zoeken,31:37.0,40-49,M,9
1882053,taken,34:58.6,50-65,V,50
1883426,mijn_cv,37:06.1,30-39,M,8
1883426,mijn_sollicitaties,35:38.0,30-39,M,8
1883638,vacatures_zoeken,43:54.5,30-39,V,50
1883638,mijn_berichten,02:58.0,30-39,V,50
1883638,mijn_cv,51:18.9,30-39,V,50
1883638,wdo,27:59.1,30-39,V,50
1883638,home,45:16.1,30-39,V,50
1883638,mijn_online_trainingen,07:02.4,30-39,V,50
1883638,taken,14:48.3,30-39,V,50
1883660,mijn_werkmap,28:54.8,50-65,M,32
1883660,taken,16:43.9,50-65,M,32
1883660,mijn_online_trainingen,45:02.4,50-65,M,32
1883660,mijn_berichten,56:08.2,50-65,M,32
1883660,mijn_sollicitaties,54:02.4,50-65,M,32
1883660,vacatures_zoeken,46:49.3,50-65,M,32
1884462,mijn_berichten,36:18.8,18-29,M,33
1884462,taken,14:19.8,18-29,M,33
1884916,vacatures_zoeken,18:09.3,18-29,M,5
1884916,mijn_werkmap,07:23.0,18-29,M,5
1885467,home,11:15.0,50-65,V,33
1885467,vacatures_zoeken,10:49.1,50-65,V,33
1885467,taken,11:51.6,50-65,V,33
1885540,mijn_cv,59:55.8,40-49,M,59
1885640,mijn_werkmap,16:10.0,50-65,V,33
1885640,mijn_sollicitaties,08:09.9,50-65,V,33
1885640,foutopgetreden.html,26:45.2,50-65,V,33
1885640,taken,25:09.1,50-65,V,33
1885818,mijn_werkmap,19:13.4,30-39,V,58
1885818,taken,55:48.0,30-39,V,58
1885818,vacatures_zoeken,59:59.4,30-39,V,58
1885818,mijn_online_trainingen,24:45.3,30-39,V,58
1885818,mijn_documenten,51:29.1,30-39,V,58
1885818,mijn_berichten,08:35.2,30-39,V,58
1886187,vacatures_zoeken,43:20.1,30-39,V,63
1886782,wdo,16:23.9,50-65,V,33
1886782,mijn_werkmap,16:32.7,50-65,V,33
1886807,wdo,17:58.9,30-39,V,63
1886807,mijn_agenda,18:37.5,30-39,V,63
1887392,wijziging_doorgeven,05:47.6,30-39,M,33
1887392,mijn_cv,17:46.7,30-39,M,33
1887392,mijn_berichten,59:40.0,30-39,M,33
1887392,taken,42:44.3,30-39,M,33
1887558,taken,27:02.9,40-49,V,50
1887558,mijn_werkmap,18:34.9,40-49,V,50
1887558,vacatures_zoeken,19:20.4,40-49,V,50
1887558,mijn_sollicitaties,07:54.1,40-49,V,50
1888108,wdo,04:52.1,18-29,M,13
1888108,vacatures_zoeken,05:14.6,18-29,M,13
1888108,mijn_sollicitaties,46:03.8,18-29,M,13
1888108,taken,56:53.9,18-29,M,13
1888825,timeout.htm,58:42.5,40-49,V,30
1888825,mijn_berichten,14:20.7,40-49,V,30
1888825,home,45:22.8,40-49,V,30
1888825,mijn_online_trainingen,56:01.7,40-49,V,30
1888825,foutopgetreden.html,22:09.9,40-49,V,30
1888825,taken,20:40.8,40-49,V,30
1888846,mijn_werkmap,38:26.6,40-49,M,54
1888846,foutopgetreden.html,15:54.7,40-49,M,54
1888846,taken,30:47.4,40-49,M,54
1888846,mijn_berichten,41:13.8,40-49,M,54
1888850,wdo,37:34.8,50-65,V,33
1888850,wdo,37:37.1,50-65,V,33
1888850,mijn_berichten,45:39.0,50-65,V,33
1888850,vacatures_zoeken,28:20.7,50-65,V,33
1888850,mijn_sollicitaties,30:41.2,50-65,V,33
1888893,mijn_sollicitaties,43:28.5,40-49,M,63
1888893,mijn_online_trainingen,41:16.8,40-49,M,63
1888893,mijn_cv,53:04.0,40-49,M,63
1889851,handleiding,53:51.9,50-65,M,32
1889851,mijn_berichten,11:22.9,50-65,M,32
1890305,taken,07:48.6,40-49,M,9
1890305,mijn_werkmap,09:05.2,40-49,M,9
1890305,vacatures_zoeken,50:18.3,40-49,M,9
1890333,vacatures_zoeken,22:40.5,50-65,V,13
1890333,taken,10:00.7,50-65,V,13
1890333,foutopgetreden.html,17:44.1,50-65,V,13
1890685,vacatures_zoeken,46:29.1,18-29,V,28
1890685,taken,52:41.8,18-29,V,28
1891409,vacatures_zoeken,17:53.2,50-65,M,32
1891409,mijn_sollicitaties,22:20.8,50-65,M,32
1891543,Portal (ignore_request_page),56:21.0,18-29,M,28
1891543,mijn_sollicitaties,58:24.3,18-29,M,28
1891543,sollicitatie-wijziging,13:24.1,18-29,M,28
1891543,taken,08:01.0,18-29,M,28
1891543,mijn_werkmap,08:41.1,18-29,M,28
1891543,wdo,55:14.5,18-29,M,28
1891874,vacatures_zoeken,59:44.2,50-65,M,52
1891874,taken,11:41.7,50-65,M,52
1892094,mijn_werkmap,55:59.6,50-65,M,32
1892094,vacatures_zoeken,58:19.0,50-65,M,32
1892094,taken,48:56.4,50-65,M,32
1892094,mijn_berichten,56:03.1,50-65,M,32
1892094,mijn_sollicitaties,31:52.6,50-65,M,32
1892097,mijn_documenten,25:28.0,30-39,M,52
1892097,taken,48:32.8,30-39,M,52
1892187,mijn_werkmap,57:32.7,30-39,M,57
1892187,wdo,03:03.9,30-39,M,57
1892187,sollicitatie-wijziging,26:04.5,30-39,M,57
1892187,mijn_berichten,20:53.8,30-39,M,57
1892269,wijziging_doorgeven,56:04.0,40-49,V,33
1892269,mijn_bewijs_van_inschrijving,11:31.0,40-49,V,33
1892269,mijn_sollicitaties,22:28.8,40-49,V,33
1892269,taken,32:28.5,40-49,V,33
1892269,mijn_berichten,51:50.6,40-49,V,33
1892269,mijn_cv,06:16.6,40-49,V,33
1892269,mijn_werkmap,34:18.6,40-49,V,33
1892269,vacatures_zoeken,01:57.3,40-49,V,33
1892278,vacatures_zoeken,34:09.9,30-39,V,24
1892278,taken,10:02.7,30-39,V,24
1892346,mijn_berichten,21:42.2,30-39,M,24
1892346,vacatures_zoeken,27:47.4,30-39,M,24
1892346,taken,27:49.5,30-39,M,24
1892689,vacatures_zoeken,32:19.9,50-65,M,20
1892689,mijn_online_trainingen,32:39.2,50-65,M,20
1892689,mijn_werkmap,16:39.9,50-65,M,20
1892689,taken,42:05.2,50-65,M,20
1892826,mijn_berichten,29:54.3,50-65,M,32
1892826,vacatures_zoeken,02:15.1,50-65,M,32
1892826,mijn_sollicitaties,03:38.7,50-65,M,32
1892826,taken,48:55.3,50-65,M,32
1892855,vacatures_zoeken,27:29.6,50-65,V,20
1893155,vacatures_zoeken,28:55.5,40-49,M,5
1893155,foutopgetreden.html,29:12.6,40-49,M,5
1893155,taken,19:56.2,40-49,M,5
1893656,mijn_werkmap,28:42.3,50-65,M,31
1893656,mijn_berichten,33:29.5,50-65,M,31
1893656,wdo,53:23.3,50-65,M,31
1893656,taken,59:05.0,50-65,M,31
1893656,mijn_sollicitaties,25:09.1,50-65,M,31
1894001,vacatures_zoeken,10:39.9,50-65,V,34
1894001,taken,31:51.7,50-65,V,34
1894259,mijn_bewijs_van_inschrijving,18:18.5,30-39,V,8
1894259,mijn_online_trainingen,44:54.4,30-39,V,8
1894259,vacatures_zoeken,52:38.7,30-39,V,8
1894259,taken,04:26.1,30-39,V,8
1894259,sollicitatie-wijziging,21:53.2,30-39,V,8
1894259,mijn_sollicitaties,36:59.7,30-39,V,8
1895329,taken,08:15.9,18-29,M,46
1895458,taken,41:36.0,30-39,V,32
1895458,mijn_werkmap,52:32.0,30-39,V,32
1895547,mijn_werkmap,43:04.1,50-65,M,19
1895547,mijn_sollicitaties,40:47.2,50-65,M,19
1895547,vacatures_zoeken,22:26.6,50-65,M,19
1895547,mijn_berichten,07:51.6,50-65,M,19
1895547,taken,25:50.4,50-65,M,19
1895547,mijn_cv,48:40.0,50-65,M,19
1895983,wdo,12:36.5,40-49,M,67
1896420,taken,27:47.4,50-65,M,57
1896420,vacatures_zoeken,35:43.7,50-65,M,57
1896611,mijn_werkmap,02:38.3,30-39,M,33
1896611,home,34:35.0,30-39,M,33
1896611,vacatures_zoeken,24:28.8,30-39,M,33
1897425,wdo,35:36.5,18-29,V,33
1897425,wijziging_doorgeven,36:16.6,18-29,V,33
1897425,mijn_berichten,14:06.5,18-29,V,33
1897425,taken,18:05.5,18-29,V,33
1897425,vacatures_zoeken,51:05.5,18-29,V,33
1897469,taken,07:22.5,50-65,V,67
1897469,vacatures_zoeken,17:43.4,50-65,V,67
1898014,mijn_werkmap,25:09.0,18-29,M,13
1898014,mijn_berichten,17:03.1,18-29,M,13
1898014,vacatures_zoeken,58:39.2,18-29,M,13
1898014,taken,03:51.9,18-29,M,13
1898094,vacatures_zoeken,10:43.5,30-39,M,44
1898094,mijn_sollicitaties,17:16.4,30-39,M,44
1898094,mijn_cv,56:28.3,30-39,M,44
1898094,mijn_berichten,13:17.8,30-39,M,44
1898094,taken,20:01.5,30-39,M,44
1898213,vacatures_zoeken,39:54.9,30-39,M,32
1898213,mijn_berichten,41:55.0,30-39,M,32
1898274,mijn_cv,29:40.5,50-65,V,9
1898274,vacatures_zoeken,32:07.4,50-65,V,9
1898274,taken,38:12.2,50-65,V,9
1899431,vacatures_zoeken,00:36.6,30-39,M,57
1899431,taken,49:00.2,30-39,M,57
1899646,inschrijven,07:01.8,30-39,M,32
1899646,taken,17:58.2,30-39,M,32
1899801,taken,32:12.7,50-65,M,32
1899801,vacatures_zoeken,04:28.3,50-65,M,32
1899838,mijn_werkmap,22:44.7,50-65,V,9
1899838,mijn_sollicitaties,23:44.5,50-65,V,9
1900274,mijn_cv,08:52.8,50-65,M,56
1900274,wdo,09:16.5,50-65,M,56
1900274,wdo,52:41.1,50-65,M,56
1900585,wdo,50:47.9,30-39,V,29
1900585,mijn_cv,51:28.2,30-39,V,29
1901545,wdo,05:00.7,30-39,V,7
1901545,mijn_cv,05:20.2,30-39,V,7
1901545,wdo,07:52.0,30-39,V,7
1901545,taken,34:35.7,30-39,V,7
1901545,vacatures_zoeken,04:16.3,30-39,V,7
1901625,taken,45:50.8,18-29,V,57
1902027,mijn_cv,02:10.5,18-29,M,40
1902027,taken,23:57.3,18-29,M,40
1902027,vacatures_zoeken,16:49.7,18-29,M,40
1902027,mijn_sollicitaties,35:29.2,18-29,M,40
1902027,mijn_berichten,47:07.2,18-29,M,40
1902330,mijn_cv,51:37.3,50-65,M,56
1902330,timeout.htm,11:50.7,50-65,M,56
1902330,vacatures_zoeken,08:27.0,50-65,M,56
1902330,mijn_werkmap,43:40.3,50-65,M,56
1902330,taken,58:03.6,50-65,M,56
1902330,mijn_sollicitaties,05:58.9,50-65,M,56
1902416,mijn_cv,27:37.7,30-39,V,31
1902416,vacatures_zoeken,00:22.3,30-39,V,31
1902416,taken,17:23.6,30-39,V,31
1902466,vacatures_zoeken,15:38.9,50-65,M,67
1902466,taken,19:27.3,50-65,M,67
1903105,mijn_sollicitaties,18:55.6,50-65,V,20
1903105,taken,47:39.1,50-65,V,20
1903105,mijn_berichten,51:33.8,50-65,V,20
1903105,mijn_werkmap,34:53.2,50-65,V,20
1903105,mijn_cv,09:00.4,50-65,V,20
1903134,vacatures_zoeken,15:34.1,50-65,V,20
1903134,mijn_cv,50:04.8,50-65,V,20
1903318,vacatures_zoeken,30:45.0,50-65,M,31
1903318,foutopgetreden.html,31:17.4,50-65,M,31
1903318,mijn_documenten,50:01.3,50-65,M,31
1903318,wdo,55:40.8,50-65,M,31
1903318,mijn_werkmap,11:09.5,50-65,M,31
1903318,taken,22:01.0,50-65,M,31
1903318,mijn_berichten,55:44.7,50-65,M,31
1903318,mijn_agenda,18:28.6,50-65,M,31
1903318,mijn_sollicitaties,52:53.3,50-65,M,31
1903819,mijn_sollicitaties,29:07.7,40-49,M,67
1903906,wdo,14:08.2,50-65,V,33
1903906,wdo,14:11.4,50-65,V,33
1903906,mijn_werkmap,06:02.0,50-65,V,33
1903906,taken,31:46.9,50-65,V,33
1903906,mijn_berichten,37:17.3,50-65,V,33
1903927,wdo,49:02.0,40-49,V,7
1903927,mijn_werkmap,37:47.8,40-49,V,7
1903928,vacatures_zoeken,55:55.8,30-39,V,7
1903928,taken,04:41.2,30-39,V,7
1903979,vacatures_zoeken,43:01.2,50-65,M,68
1903979,mijn_bewijs_van_inschrijving,03:56.8,50-65,M,68
1903979,mijn_documenten,17:01.4,50-65,M,68
1903979,mijn_werkmap,49:24.0,50-65,M,68
1903979,wdo,29:13.3,50-65,M,68
1903979,wijziging_doorgeven,29:28.0,50-65,M,68
1903979,mijn_cv,07:33.4,50-65,M,68
1903979,mijn_sollicitaties,22:24.1,50-65,M,68
1903979,taken,04:53.6,50-65,M,68
1903979,home,46:02.5,50-65,M,68
1903979,mijn_berichten,42:08.9,50-65,M,68
1904068,vacatures_zoeken,44:48.0,50-65,V,33
1904068,mijn_online_trainingen,30:33.4,50-65,V,33
1904068,taken,43:11.6,50-65,V,33
1904068,mijn_berichten,53:53.2,50-65,V,33
1904390,mijn_berichten,12:57.0,40-49,V,24
1904390,taken,15:11.2,40-49,V,24
1904390,mijn_werkmap,48:08.1,40-49,V,24
1904390,mijn_cv,33:24.8,40-49,V,24
1904390,vacatures_zoeken,01:50.1,40-49,V,24
1904390,mijn_sollicitaties,26:20.7,40-49,V,24
1904390,foutopgetreden.html,01:35.5,40-49,V,24
1904442,mijn_cv,01:06.2,50-65,V,31
1904442,vacatures_zoeken,01:58.1,50-65,V,31
1904442,taken,24:29.5,50-65,V,31
1904654,wdo,03:54.1,40-49,V,33
1904654,mijn_cv,09:44.1,40-49,V,33
1904654,mijn_online_trainingen,30:41.1,40-49,V,33
1904654,vacatures_zoeken,34:03.8,40-49,V,33
1904654,mijn_sollicitaties,11:39.2,40-49,V,33
1904654,taken,29:12.8,40-49,V,33
1904683,wdo,32:26.6,30-39,M,32
1904688,wdo,20:34.6,50-65,V,2
1904688,mijn_werkmap,21:54.6,50-65,V,2
1904688,taken,22:05.8,50-65,V,2
1904769,mijn_werkmap,33:55.6,50-65,M,32
1904769,taken,35:15.2,50-65,M,32
1904769,vacatures_zoeken,46:07.6,50-65,M,32
1904863,vacatures_zoeken,46:54.8,50-65,M,48
1904863,mijn_cv,49:07.6,50-65,M,48
1904863,taken,55:08.3,50-65,M,48
1904863,PORTAL.wwsec_app_priv.logout,48:42.5,50-65,M,48
1905034,mijn_werkmap,57:23.0,40-49,V,33
1905034,foutopgetreden.html,19:10.2,40-49,V,33
1905034,wijziging_doorgeven,10:36.5,40-49,V,33
1905034,taken,56:49.1,40-49,V,33
1905034,vacatures_zoeken,39:55.8,40-49,V,33
1905729,taken,11:00.1,18-29,V,57
1905729,mijn_werkmap,23:21.2,18-29,V,57
1905729,mijn_berichten,51:24.8,18-29,V,57
1905853,taken,41:13.8,50-65,M,16
1906182,mijn_sollicitaties,12:41.8,50-65,M,4
1906182,taken,55:49.3,50-65,M,4
1906182,mijn_bewijs_van_inschrijving,17:56.0,50-65,M,4
1906182,vacatures_zoeken,33:29.1,50-65,M,4
1906859,vacatures_zoeken,01:39.4,40-49,V,67
1906859,taken,02:28.5,40-49,V,67
1906923,mijn_online_trainingen,25:58.3,30-39,M,52
1907446,mijn_documenten,26:07.5,50-65,V,54
1907446,taken,56:12.9,50-65,V,54
